date,order_no,format,division_name,orderval,rcvval
2020-10-22,400.0,sm,Grocery Food,"1,371.0","1,371.0"
2020-10-21,401.0,sm,Grocery Food,331.8,331.8
2020-10-21,402.0,sm,Grocery Food,"30,055.6","30,055.6"
2020-10-24,403.0,sm,Grocery Non Food,"2,736.9","2,736.9"
2020-10-23,404.0,sm,Grocery Non Food,"2,444.2","2,444.2"
2020-10-21,405.0,sm,Grocery Food,"3,031.0","3,031.0"
2020-10-22,406.0,sm,Grocery Non Food,"3,137.1","3,137.1"
2020-10-24,407.0,sm,Grocery Non Food,"2,194.7","2,194.7"
2020-10-16,408.0,sm,Grocery Food,"3,929.0","3,929.0"
2020-10-21,409.0,sm,Grocery Food,"1,997.7","1,236.7"
2020-10-20,410.0,sm,Grocery Non Food,"1,811.0","1,811.0"
2020-10-21,411.0,sm,Grocery Food,"1,011.1","1,011.1"
2020-10-20,412.0,sm,Grocery Food,"1,387.8","1,387.8"
2020-10-21,413.0,sm,Grocery Non Food,"2,406.0","2,406.0"
2020-10-26,414.0,sm,Grocery Non Food,916.6,916.6
2020-10-22,415.0,sm,Grocery Food,706.2,706.2
2020-10-19,416.0,sm,Grocery Food,"9,161.1","9,161.1"
2020-10-21,417.0,sm,Grocery Non Food,"2,291.2","2,291.2"
2020-10-20,418.0,sm,Grocery Food,292.0,292.0
2020-10-21,419.0,sm,Grocery Food,"1,677.6","1,677.6"
2020-10-23,420.0,sm,Grocery Food,"2,828.7","2,828.7"
2020-10-18,421.0,sm,Grocery Food,"17,126.7","17,126.7"
2020-10-21,422.0,sm,Grocery Food,505.4,505.4
2020-10-20,423.0,sm,Grocery Non Food,"3,565.4","3,565.4"
2020-10-19,424.0,sm,Grocery Non Food,"1,842.0","1,842.0"
2020-10-20,425.0,sm,Grocery Food,526.6,526.6
2020-10-23,426.0,sm,Grocery Food,"1,705.0","1,278.8"
2020-10-20,427.0,sm,Grocery Food,"2,516.1","2,516.1"
2020-10-16,428.0,sm,Grocery Food,567.1,567.1
2020-10-16,429.0,sm,Staples,"9,889.4","9,889.4"
2020-10-16,430.0,sm,Grocery Food,988.6,988.6
2020-10-24,431.0,sm,Grocery Food,"1,361.3","1,361.3"
2020-10-21,432.0,sm,Grocery Food,"5,657.5","5,657.5"
2020-10-25,433.0,sm,Grocery Food,"1,138.3","1,138.3"
2020-10-16,434.0,sm,Grocery Food,"2,129.4","2,129.4"
2020-10-18,435.0,sm,Grocery Food,"1,757.4","1,757.4"
2020-10-20,436.0,sm,Grocery Food,"5,889.8","5,889.8"
2020-10-19,437.0,sm,Grocery Food,"1,554.1","1,554.1"
2020-10-17,438.0,sm,Grocery Food,"2,286.5","2,286.5"
2020-10-21,439.0,sm,Grocery Food,"1,090.3","1,090.3"
2020-10-25,440.0,sm,Grocery Food,988.6,988.6
2020-10-22,441.0,sm,Grocery Food,988.5,988.5
2020-10-22,442.0,sm,Grocery Food,"13,505.4","13,505.4"
2020-10-20,443.0,sm,Grocery Food,"1,899.5","1,899.5"
2020-10-22,444.0,sm,Grocery Food,847.3,847.3
2020-10-20,445.0,sm,Grocery Non Food,"6,223.6","3,111.8"
2020-10-20,446.0,sm,Grocery Food,"1,554.1","1,554.1"
2020-10-26,447.0,sm,Grocery Food,988.6,988.6
2020-10-20,448.0,sm,Staples,"13,603.7","11,455.7"
2020-10-20,449.0,sm,Grocery Food,"1,298.9",649.5
2020-10-21,450.0,sm,Grocery Non Food,"1,437.9","1,437.9"
2020-10-27,451.0,sm,Grocery Food,"2,917.9","2,917.9"
2020-10-20,452.0,sm,Grocery Non Food,"4,512.4","4,512.4"
2020-10-25,453.0,sm,Grocery Food,"1,553.2","1,553.2"
2020-10-19,454.0,sm,Grocery Food,"4,519.2","4,519.2"
2020-10-17,455.0,sm,Grocery Food,"1,275.9","1,275.9"
2020-10-21,456.0,sm,Grocery Non Food,"2,527.9","2,527.9"
2020-10-20,457.0,sm,Grocery Food,"1,763.5","1,763.5"
2020-10-17,458.0,sm,Grocery Food,322.1,322.1
2020-10-19,459.0,sm,Grocery Food,"1,327.2","1,327.2"
2020-10-21,460.0,sm,Staples,"7,705.0","7,705.0"
2020-10-20,461.0,sm,Grocery Food,"1,899.5","1,899.5"
2020-10-23,462.0,sm,Grocery Food,"4,320.0","4,320.0"
2020-10-22,463.0,sm,Grocery Food,"1,899.5","1,899.5"
2020-10-23,464.0,sm,Grocery Food,"1,899.5","1,899.5"
2020-10-23,465.0,sm,Grocery Non Food,"5,676.7","5,676.7"
2020-10-17,466.0,sm,Grocery Food,398.2,398.2
2020-10-20,467.0,sm,Grocery Non Food,901.9,901.9
2020-10-19,468.0,sm,Grocery Food,"1,080.5","1,080.5"
2020-10-23,469.0,sm,Grocery Food,"6,172.4","6,172.4"
2020-10-22,470.0,sm,Grocery Food,"2,654.4","2,654.4"
2020-10-17,471.0,sm,Grocery Food,"1,845.4","1,845.4"
2020-10-23,472.0,sm,Grocery Food,"1,138.3","1,138.3"
2020-10-27,473.0,sm,Grocery Food,988.6,988.6
2020-10-20,474.0,sm,Staples,"4,826.6","4,826.6"
2020-10-16,475.0,sm,Grocery Food,"3,691.2","3,691.2"
2020-10-21,476.0,sm,Grocery Food,"3,121.0","3,121.0"
2020-10-21,477.0,sm,Grocery Food,"5,192.3","5,192.3"
2020-10-25,478.0,sm,Grocery Non Food,"3,273.0","3,273.0"
2020-10-16,479.0,sm,Grocery Food,183.0,183.0
2020-10-20,480.0,sm,Grocery Food,"1,554.1","1,554.1"
2020-10-20,481.0,sm,Grocery Non Food,691.1,691.1
2020-10-19,482.0,sm,Grocery Non Food,"2,161.2","2,161.2"
2020-10-21,483.0,sm,Grocery Non Food,"1,888.1","1,888.1"
2020-10-21,484.0,sm,Grocery Food,679.3,679.3
2020-10-20,485.0,sm,Grocery Food,"4,147.2","4,147.2"
2020-10-20,486.0,sm,Grocery Food,"4,320.0","4,320.0"
2020-10-17,487.0,sm,Grocery Food,"1,983.3","1,983.3"
2020-10-22,488.0,sm,Grocery Non Food,458.3,458.3
2020-10-20,489.0,sm,Staples,"74,941.7","74,941.7"
2020-10-23,490.0,sm,Grocery Food,"2,711.9","2,711.9"
2020-10-20,491.0,sm,Grocery Food,"5,498.8","5,498.8"
2020-10-20,492.0,sm,Grocery Non Food,"5,065.6","5,065.6"
2020-10-19,493.0,sm,Grocery Food,"3,351.4","3,351.4"
2020-10-24,494.0,sm,Grocery Food,"1,008.0","1,008.0"
2020-10-21,495.0,sm,Grocery Food,757.5,757.5
2020-10-21,496.0,sm,Grocery Food,"5,617.6","5,617.6"
2020-10-24,497.0,sm,Grocery Food,"1,092.8","1,092.8"
2020-10-22,498.0,sm,Grocery Food,"1,138.3","1,138.3"
2020-10-20,499.0,sm,Grocery Food,"43,197.8","43,197.8"
2020-10-21,500.0,sm,Grocery Food,842.5,842.5
2020-10-22,501.0,sm,Grocery Food,504.0,504.0
2020-10-20,502.0,sm,Grocery Food,"2,991.0","2,991.0"
2020-10-22,503.0,sm,Grocery Non Food,"10,765.7","10,765.7"
2020-10-25,504.0,sm,Grocery Food,"1,761.4","1,761.4"
2020-10-20,505.0,sm,Grocery Non Food,"1,736.7","1,736.7"
2020-10-21,506.0,sm,Grocery Food,"2,244.8","2,244.8"
2020-10-17,507.0,sm,Staples,"1,43,798.2","1,43,798.2"
2020-10-21,508.0,sm,Grocery Non Food,"5,940.0","5,940.0"
2020-10-16,509.0,sm,Grocery Food,510.5,510.5
2020-10-20,510.0,sm,Grocery Food,699.4,582.9
2020-10-21,511.0,sm,Grocery Food,"15,081.4","15,081.4"
2020-10-21,512.0,sm,Grocery Food,"2,991.0","2,991.0"
2020-10-21,513.0,sm,Grocery Non Food,641.6,641.6
2020-10-21,514.0,sm,Grocery Food,"1,464.9","1,464.9"
2020-10-21,515.0,sm,Grocery Non Food,"6,812.0","6,812.0"
2020-10-19,516.0,sm,Grocery Non Food,"2,697.3","2,697.3"
2020-10-19,517.0,sm,Grocery Non Food,"14,223.0","14,223.0"
2020-10-21,518.0,sm,Grocery Food,"3,608.3","3,608.3"
2020-10-21,519.0,sm,Grocery Food,"5,425.0","5,425.0"
2020-10-25,520.0,sm,Grocery Non Food,"2,173.4","2,173.4"
2020-10-21,521.0,sm,Grocery Food,"3,777.9","3,777.9"
2020-10-19,522.0,sm,Grocery Food,470.5,470.5
2020-10-20,523.0,sm,Grocery Food,292.0,292.0
2020-10-25,524.0,sm,Grocery Food,"2,935.6","2,935.6"
2020-10-21,525.0,sm,Grocery Non Food,"1,436.0","1,436.0"
2020-10-23,526.0,sm,Grocery Food,"2,010.4","1,675.3"
2020-10-22,527.0,sm,Grocery Non Food,"19,497.7","19,497.7"
2020-10-20,528.0,sm,Grocery Non Food,"1,988.0","1,988.0"
2020-10-21,529.0,sm,Grocery Food,988.5,988.5
2020-10-15,530.0,sm,Grocery Food,"2,463.6","2,463.6"
2020-10-21,531.0,sm,Grocery Food,"5,051.6","5,051.6"
2020-10-19,532.0,sm,Grocery Non Food,"5,297.8","5,297.8"
2020-10-19,533.0,sm,Grocery Food,"5,760.0","5,760.0"
2020-10-17,534.0,sm,Grocery Food,"9,346.6","9,346.6"
2020-10-24,535.0,sm,Grocery Food,"5,053.6","5,053.6"
2020-10-26,536.0,sm,Grocery Food,988.6,988.6
2020-10-19,537.0,sm,Grocery Non Food,"15,599.2","15,599.2"
2020-10-24,538.0,sm,Grocery Non Food,"3,976.0","3,976.0"
2020-10-25,539.0,sm,Grocery Food,"4,876.8","2,438.4"
2020-10-22,540.0,sm,Grocery Food,"4,306.3","4,306.3"
2020-10-17,541.0,sm,Staples,457.1,457.1
2020-10-20,542.0,sm,Staples,"2,944.4","2,944.4"
2020-10-21,543.0,sm,Grocery Food,"7,270.0","7,270.0"
2020-10-25,544.0,sm,Grocery Non Food,"1,909.3","1,909.3"
2020-10-23,545.0,sm,Grocery Food,"1,405.7","1,405.7"
2020-10-20,546.0,sm,Grocery Non Food,"2,659.4","2,659.4"
2020-10-21,547.0,sm,Grocery Non Food,"74,581.9","74,581.9"
2020-10-17,548.0,sm,Grocery Food,922.6,922.6
2020-10-19,549.0,sm,Grocery Food,"1,509.1","1,509.1"
2020-10-19,550.0,sm,Grocery Food,"1,038.6","1,038.6"
2020-10-17,551.0,sm,Grocery Non Food,"2,586.2","2,586.2"
2020-10-19,552.0,sm,Grocery Non Food,"3,103.4","3,103.4"
2020-10-23,553.0,sm,Grocery Food,"3,115.4","3,115.4"
2020-10-20,554.0,sm,Grocery Non Food,"1,989.1","1,989.1"
2020-10-20,555.0,sm,Grocery Non Food,"3,136.9","3,136.9"
2020-10-17,556.0,sm,Grocery Food,"2,263.1","2,074.5"
2020-10-20,557.0,sm,Grocery Food,"3,171.4","3,171.4"
2020-10-19,558.0,sm,Grocery Food,"8,108.6","8,108.6"
2020-10-20,559.0,sm,Grocery Non Food,"1,653.2","1,239.9"
2020-10-22,560.0,sm,Grocery Non Food,"4,519.5","4,519.5"
2020-10-27,561.0,sm,Grocery Food,"3,355.8","3,355.8"
2020-10-21,562.0,sm,Grocery Food,"1,612.9","1,612.9"
2020-10-25,563.0,sm,Grocery Food,"1,677.9","1,677.9"
2020-10-21,564.0,sm,Grocery Food,"7,601.4","7,601.4"
2020-10-23,565.0,sm,Grocery Food,"1,677.0","1,677.0"
2020-10-21,566.0,sm,Grocery Food,"3,790.3","3,790.3"
2020-10-19,567.0,sm,Grocery Non Food,"2,053.3","2,053.3"
2020-10-19,568.0,sm,Grocery Food,416.6,416.6
2020-10-23,569.0,sm,Grocery Non Food,"1,219.0","1,219.0"
2020-10-16,570.0,sm,Grocery Food,"1,558.7","1,558.7"
2020-10-21,571.0,sm,Grocery Non Food,"3,582.2","3,582.2"
2020-10-22,572.0,sm,Grocery Food,"3,150.0","3,150.0"
2020-10-25,573.0,sm,Grocery Food,"3,609.7","3,609.7"
2020-10-19,574.0,sm,Grocery Food,"1,614.9","1,614.9"
2020-10-15,575.0,sm,Staples,"7,21,640.4","4,27,798.8"
2020-10-21,576.0,sm,Grocery Non Food,"32,240.0","32,240.0"
2020-10-20,577.0,sm,Grocery Food,"1,038.1","1,038.1"
2020-10-22,578.0,sm,Grocery Non Food,"1,582.4","1,582.4"
2020-10-18,579.0,sm,Staples,"2,666.7","2,666.7"
2020-10-19,580.0,sm,Grocery Food,"2,264.5","2,264.5"
2020-10-24,581.0,sm,Grocery Non Food,"3,582.2","3,582.2"
2020-10-24,582.0,sm,Grocery Food,"3,790.3","3,790.3"
2020-10-24,583.0,sm,Grocery Non Food,"3,033.5","3,033.5"
2020-10-23,584.0,sm,Grocery Non Food,"10,746.7","10,746.7"
2020-10-20,585.0,sm,Grocery Food,"3,800.7","3,800.7"
2020-10-16,586.0,sm,Staples,"9,161.2","9,161.2"
2020-10-21,587.0,sm,Grocery Non Food,"5,836.6","5,836.6"
2020-10-21,588.0,sm,Grocery Non Food,"3,304.5","3,304.5"
2020-10-23,589.0,sm,Grocery Non Food,"2,182.0","2,182.0"
2020-10-23,590.0,sm,Grocery Food,"3,331.3","3,331.3"
2020-10-22,591.0,sm,Grocery Food,"3,790.2","3,790.2"
2020-10-21,592.0,sm,Grocery Non Food,"1,440.5","1,440.5"
2020-10-21,593.0,sm,Grocery Non Food,"2,908.6","2,908.6"
2020-10-20,594.0,sm,Grocery Food,"1,487.7","1,487.7"
2020-10-21,595.0,sm,Grocery Food,"7,700.8","7,700.8"
2020-10-25,596.0,sm,Grocery Food,"3,609.1","3,609.1"
2020-10-22,597.0,sm,Grocery Food,"14,196.0","14,196.0"
2020-10-19,598.0,sm,Grocery Food,"2,906.1","2,906.1"
2020-10-21,599.0,sm,Grocery Non Food,"1,522.4","1,522.4"
2020-10-21,600.0,sm,Grocery Non Food,"12,926.9","12,926.9"
2020-10-20,601.0,sm,Grocery Non Food,"1,735.7","1,735.7"
2020-10-24,602.0,sm,Grocery Non Food,"5,250.0","5,250.0"
2020-10-21,603.0,sm,Grocery Non Food,"1,466.1","1,466.1"
2020-10-21,604.0,sm,Grocery Food,"5,051.6","5,051.6"
2020-10-20,605.0,sm,Grocery Food,"1,899.5","1,899.5"
2020-10-21,606.0,sm,Grocery Food,"7,098.4","7,098.4"
2020-10-16,607.0,sm,Grocery Food,"1,706.4","1,706.4"
2020-10-16,608.0,sm,Grocery Food,723.2,723.2
2020-10-20,609.0,sm,Grocery Food,"1,899.5","1,899.5"
2020-10-20,610.0,sm,Grocery Non Food,"2,873.8","2,873.8"
2020-10-20,611.0,sm,Grocery Food,"10,607.7","10,607.7"
2020-10-21,612.0,sm,Grocery Food,"14,954.8","14,954.8"
2020-10-23,613.0,sm,Grocery Food,903.0,903.0
2020-10-20,614.0,sm,Grocery Food,"2,515.2","2,515.2"
2020-10-17,615.0,sm,Grocery Food,"2,795.4","2,620.7"
2020-10-24,616.0,sm,Grocery Non Food,"4,072.0","4,072.0"
2020-10-20,617.0,sm,Grocery Food,"1,685.0","1,685.0"
2020-10-19,618.0,sm,Grocery Non Food,"1,379.8","1,379.8"
2020-10-20,619.0,sm,Grocery Non Food,"7,097.8","7,097.8"
2020-10-24,620.0,sm,Grocery Food,"20,400.2","20,400.2"
2020-10-21,621.0,sm,Grocery Food,837.9,837.9
2020-10-16,622.0,sm,Grocery Food,126.0,126.0
2020-10-22,623.0,sm,Grocery Food,"1,318.3","1,318.3"
2020-10-18,624.0,sm,Grocery Food,"16,510.6","16,510.6"
2020-10-23,625.0,sm,Grocery Food,"1,354.7","1,354.7"
2020-10-19,626.0,sm,Grocery Food,"1,238.6","1,238.6"
2020-10-20,627.0,sm,Grocery Food,"2,331.2","2,331.2"
2020-10-21,628.0,sm,Grocery Food,"8,800.0","8,800.0"
2020-10-20,629.0,sm,Grocery Food,"3,936.4","3,936.4"
2020-10-21,630.0,sm,Grocery Food,743.9,743.9
2020-10-22,631.0,sm,Grocery Non Food,"16,578.3","16,578.3"
2020-10-20,632.0,sm,Grocery Food,"1,159.8","1,159.8"
2020-10-19,633.0,sm,Grocery Food,"5,484.7","5,484.7"
2020-10-16,634.0,sm,Grocery Food,"10,124.3","10,124.3"
2020-10-20,635.0,sm,Grocery Food,"1,371.1","1,371.1"
2020-10-21,636.0,sm,Grocery Food,988.6,988.6
2020-10-21,637.0,sm,Grocery Non Food,"3,234.2","3,234.2"
2020-10-20,638.0,sm,Grocery Food,567.1,567.1
2020-10-19,639.0,sm,Grocery Food,903.8,903.8
2020-10-22,640.0,sm,Grocery Non Food,237.2,237.2
2020-10-20,641.0,sm,Grocery Food,"10,748.4","10,748.4"
2020-10-20,642.0,sm,Grocery Food,"1,895.6",631.9
2020-10-25,643.0,sm,Grocery Food,"4,664.7","4,664.7"
2020-10-21,644.0,sm,Grocery Food,"5,972.4","5,972.4"
2020-10-19,645.0,sm,Grocery Food,"1,800.0","1,800.0"
2020-10-21,646.0,sm,Staples,"28,920.5","28,920.5"
2020-10-20,647.0,sm,Grocery Food,425.3,425.3
2020-10-20,648.0,sm,Grocery Non Food,"1,742.8","1,742.8"
2020-10-20,649.0,sm,Grocery Food,"1,287.4","1,287.4"
2020-10-24,650.0,sm,Grocery Non Food,"3,273.0","3,273.0"
2020-10-21,651.0,sm,Grocery Food,631.9,631.9
2020-10-20,652.0,sm,Grocery Food,,
2020-10-20,653.0,sm,Grocery Food,322.2,322.2
2020-10-22,654.0,sm,Grocery Food,"20,686.8","20,686.8"
2020-10-27,655.0,sm,Grocery Food,"1,809.5","1,809.5"
2020-10-21,656.0,sm,Grocery Food,"4,042.7","4,042.7"
2020-10-21,657.0,sm,Grocery Food,"1,371.0","1,371.0"
2020-10-20,658.0,sm,Grocery Food,"3,218.6","3,218.6"
2020-10-20,659.0,sm,Grocery Food,519.6,519.6
2020-10-20,660.0,sm,Grocery Food,"3,121.0","3,121.0"
2020-10-23,661.0,sm,Grocery Non Food,"2,846.7","2,846.7"
2020-10-22,662.0,sm,Grocery Food,"2,701.0","2,701.0"
2020-10-21,663.0,sm,Grocery Food,"1,896.5",948.3
2020-10-21,664.0,sm,Grocery Food,"1,693.1","1,693.1"
2020-10-23,665.0,sm,Grocery Non Food,"2,194.7","2,194.7"
2020-10-26,666.0,sm,Grocery Food,847.4,847.4
2020-10-22,667.0,sm,Grocery Food,"2,099.9","2,099.9"
2020-10-19,668.0,sm,Grocery Food,"1,702.4","1,702.4"
2020-10-20,669.0,sm,Grocery Non Food,"1,320.9","1,320.9"
2020-10-24,670.0,sm,Grocery Non Food,"9,387.2","9,387.2"
2020-10-22,671.0,sm,Grocery Food,"5,631.3","5,631.3"
2020-10-17,672.0,sm,Grocery Food,"8,939.4","8,939.4"
2020-10-20,673.0,sm,Staples,"27,695.1","27,695.1"
2020-10-21,674.0,sm,Grocery Non Food,"22,962.7","22,962.7"
2020-10-17,675.0,sm,Grocery Food,"1,340.7","1,340.7"
2020-10-22,676.0,sm,Grocery Food,584.0,584.0
2020-10-23,677.0,sm,Grocery Non Food,"3,137.5","3,137.5"
2020-10-25,678.0,sm,Grocery Food,"15,928.7","15,928.7"
2020-10-19,679.0,sm,Grocery Non Food,916.6,916.6
2020-10-24,680.0,sm,Grocery Non Food,"9,060.0","9,060.0"
2020-10-21,681.0,sm,Grocery Food,649.5,649.5
2020-10-24,682.0,sm,Grocery Food,"1,554.1","1,554.1"
2020-10-19,683.0,sm,Grocery Food,"2,626.7","2,626.7"
2020-10-17,684.0,sm,Grocery Food,993.3,993.3
2020-10-20,685.0,sm,Grocery Food,"7,198.4","7,198.4"
2020-10-18,686.0,sm,Staples,"8,342.4","8,342.4"
2020-10-26,687.0,sm,Grocery Non Food,"1,477.5","1,477.5"
2020-10-20,688.0,sm,Grocery Food,"1,888.1","1,888.1"
2020-10-22,689.0,sm,Grocery Food,"1,554.1","1,554.1"
2020-10-20,690.0,sm,Grocery Food,"3,031.0","3,031.0"
2020-10-22,691.0,sm,Grocery Food,"5,402.6","5,402.6"
2020-10-20,692.0,sm,Grocery Non Food,"10,241.0","10,241.0"
2020-10-16,693.0,sm,Grocery Food,706.2,706.2
2020-10-22,694.0,sm,Grocery Food,"5,429.0","5,429.0"
2020-10-16,695.0,sm,Grocery Food,"1,977.3","1,977.3"
2020-10-18,696.0,sm,Grocery Non Food,"1,069.4","1,069.4"
2020-10-22,697.0,sm,Grocery Non Food,"5,693.3","5,693.3"
2020-10-21,698.0,sm,Grocery Non Food,"1,830.7","1,830.7"
2020-10-20,699.0,sm,Grocery Non Food,"2,128.6","2,128.6"
2020-10-19,700.0,sm,Grocery Non Food,"1,083.4","1,083.4"
2020-10-20,701.0,sm,Grocery Food,"4,050.0","2,025.0"
2020-10-22,702.0,sm,Grocery Non Food,"5,192.2","5,192.2"
2020-10-20,703.0,sm,Grocery Non Food,"5,693.3","5,693.3"
2020-10-23,704.0,sm,Grocery Non Food,"2,290.0","2,290.0"
2020-10-24,705.0,sm,Grocery Food,"1,757.1","1,757.1"
2020-10-21,706.0,sm,Grocery Food,"5,657.5","5,657.5"
2020-10-24,707.0,sm,Grocery Food,"3,609.1","3,609.1"
2020-10-17,708.0,sm,Grocery Food,"2,516.4","2,516.4"
2020-10-21,709.0,sm,Grocery Non Food,"6,034.0","6,034.0"
2020-10-17,710.0,sm,Grocery Food,"9,186.2","9,186.2"
2020-10-20,711.0,sm,Grocery Food,317.5,317.5
2020-10-20,712.0,sm,Grocery Food,723.2,723.2
2020-10-19,713.0,sm,Grocery Non Food,"12,091.5","12,091.5"
2020-10-17,714.0,sm,Grocery Non Food,"1,627.2","1,627.2"
2020-10-21,715.0,sm,Grocery Food,"1,348.2","1,348.2"
2020-10-17,716.0,sm,Grocery Food,419.5,419.5
2020-10-20,717.0,sm,Grocery Food,"2,981.4","2,981.4"
2020-10-20,718.0,sm,Grocery Food,"3,378.9","3,378.9"
2020-10-16,719.0,sm,Grocery Food,"4,041.3","4,041.3"
2020-10-21,720.0,sm,Staples,"9,903.2","9,903.2"
2020-10-20,721.0,sm,Grocery Non Food,"10,385.5","6,058.2"
2020-10-26,722.0,sm,Grocery Food,"1,186.4","1,186.4"
2020-10-22,723.0,sm,Grocery Food,"8,060.0","8,060.0"
2020-10-22,724.0,sm,Grocery Non Food,"3,111.8","3,111.8"
2020-10-19,725.0,sm,Grocery Food,489.4,489.4
2020-10-19,726.0,sm,Grocery Non Food,"1,899.7","1,899.7"
2020-10-25,727.0,sm,Grocery Non Food,"1,988.2","1,988.2"
2020-10-22,728.0,sm,Grocery Food,"3,609.1","3,609.1"
2020-10-20,729.0,sm,Grocery Non Food,"3,297.8","3,297.8"
2020-10-22,730.0,sm,Grocery Food,"1,677.6","1,677.6"
2020-10-19,731.0,sm,Grocery Non Food,"1,948.1","1,948.1"
2020-10-19,732.0,sm,Grocery Food,"2,711.5","1,977.2"
2020-10-18,733.0,sm,Grocery Food,"1,675.3","1,675.3"
2020-10-22,734.0,sm,Grocery Food,"12,251.9","12,251.9"
2020-10-21,735.0,sm,Grocery Food,"3,862.2","3,862.2"
2020-10-24,736.0,sm,Grocery Non Food,"2,371.2","2,371.2"
2020-10-17,737.0,sm,Staples,"11,422.8","11,422.8"
2020-10-21,738.0,sm,Grocery Food,"10,949.5","10,949.5"
2020-10-19,739.0,sm,Grocery Non Food,"2,714.4","2,714.4"
2020-10-23,740.0,sm,Grocery Non Food,"3,467.3","3,467.3"
2020-10-20,741.0,sm,Grocery Food,"2,886.4","2,886.4"
2020-10-25,742.0,sm,Grocery Food,"2,438.1","2,438.1"
2020-10-25,743.0,sm,Grocery Non Food,"9,950.2","9,950.2"
2020-10-16,744.0,sm,Grocery Food,419.4,419.4
2020-10-19,745.0,sm,Staples,"2,94,667.8","2,94,667.8"
2020-10-25,746.0,sm,Grocery Food,910.7,910.7
2020-10-19,747.0,sm,Grocery Food,"3,369.6","3,369.6"
2020-10-20,748.0,sm,Grocery Non Food,"2,527.7","2,527.7"
2020-10-22,749.0,sm,Grocery Food,"2,034.5","2,034.5"
2020-10-26,750.0,sm,Grocery Non Food,"1,733.7","1,733.7"
2020-10-19,751.0,sm,Grocery Non Food,"4,216.3","4,216.3"
2020-10-19,752.0,sm,Grocery Food,"7,968.4","7,968.4"
2020-10-19,753.0,sm,Grocery Food,"1,918.0","1,918.0"
2020-10-20,754.0,sm,Grocery Non Food,"6,586.4","6,586.4"
2020-10-22,755.0,sm,Grocery Food,"2,296.4","2,296.4"
2020-10-23,756.0,sm,Grocery Non Food,"2,527.9","2,527.9"
2020-10-17,757.0,sm,Grocery Food,"1,701.4","1,701.4"
2020-10-23,758.0,sm,Grocery Non Food,"2,908.9","2,908.9"
2020-10-20,759.0,sm,Grocery Non Food,"4,255.1","4,255.1"
2020-10-21,760.0,sm,Grocery Food,"5,683.1","5,683.1"
2020-10-21,761.0,sm,Grocery Non Food,"1,733.7","1,733.7"
2020-10-21,762.0,sm,Grocery Food,"1,612.9","1,612.9"
2020-10-20,763.0,sm,Grocery Non Food,677.3,677.3
2020-10-24,764.0,sm,Grocery Non Food,"3,776.1","3,776.1"
2020-10-23,765.0,sm,Grocery Food,"2,165.9","2,165.9"
2020-10-25,766.0,sm,Grocery Food,"1,806.0","1,806.0"
2020-10-20,767.0,sm,Grocery Non Food,"8,448.0","8,448.0"
2020-10-23,768.0,sm,Grocery Food,"2,979.9","2,979.9"
2020-10-22,769.0,sm,Grocery Food,"3,601.7","3,601.7"
2020-10-20,770.0,sm,Grocery Food,"6,602.6","6,602.6"
2020-10-21,771.0,sm,Grocery Food,706.1,706.1
2020-10-17,772.0,sm,Grocery Non Food,905.5,905.5
2020-10-19,773.0,sm,Grocery Non Food,"4,297.9","4,297.9"
2020-10-19,774.0,sm,Grocery Food,"5,152.7","5,152.7"
2020-10-23,775.0,sm,Grocery Food,"12,575.9","12,575.9"
2020-10-20,776.0,sm,Grocery Food,"1,387.8","1,387.8"
2020-10-21,777.0,sm,Grocery Food,"19,015.7","19,015.7"
2020-10-20,778.0,sm,Grocery Food,558.7,558.7
2020-10-16,779.0,sm,Grocery Food,"2,377.9","2,377.9"
2020-10-17,780.0,sm,Staples,"18,054.7","18,054.7"
2020-10-19,781.0,sm,Grocery Non Food,"3,693.7","3,693.7"
2020-10-22,782.0,sm,Grocery Food,988.6,988.6
2020-10-20,783.0,sm,Grocery Non Food,"2,926.8","2,926.8"
2020-10-21,784.0,sm,Grocery Non Food,"1,996.0","1,996.0"
2020-10-19,785.0,sm,Grocery Food,"1,387.8","1,387.8"
2020-10-19,786.0,sm,Grocery Non Food,"2,406.0","2,406.0"
2020-10-22,787.0,sm,Grocery Food,"2,012.1","2,012.1"
2020-10-23,788.0,sm,Grocery Non Food,"13,114.9","13,114.9"
2020-10-20,789.0,sm,Grocery Non Food,"3,208.4","3,208.4"
2020-10-20,790.0,sm,Grocery Non Food,"2,210.9","2,210.9"
2020-10-20,791.0,sm,Grocery Non Food,"2,291.2","2,291.2"
2020-10-20,792.0,sm,Grocery Non Food,"2,138.9","2,138.9"
2020-10-23,793.0,sm,Grocery Non Food,"1,995.7","1,995.7"
2020-10-19,794.0,sm,Grocery Non Food,"3,104.4","3,104.4"
2020-10-20,795.0,sm,Grocery Food,"4,331.7","4,331.7"
2020-10-21,796.0,sm,Grocery Food,"3,143.1","3,143.1"
2020-10-20,797.0,sm,Grocery Food,"1,554.1","1,554.1"
2020-10-20,798.0,sm,Grocery Food,"3,983.3",995.8
2020-10-21,799.0,sm,Grocery Non Food,750.1,750.1
2020-10-20,800.0,sm,Grocery Non Food,"2,000.6","2,000.6"
2020-10-23,801.0,sm,Grocery Non Food,"1,514.3","1,514.3"
2020-10-24,802.0,sm,Grocery Food,"1,131.5","1,131.5"
2020-10-22,803.0,sm,Grocery Food,"6,091.5","6,091.5"
